Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
63,00:00:02.102,0.038097092419522326,0.020521806853582555,0.032827102803738316,0.060942367601246106
64,00:00:02.135,0.023727933541017654,0.021222741433021806,0.015459501557632399,0.034501557632398754
65,00:00:02.169,0.012045690550363447,0.014096573208722742,0.012266355140186916,0.009774143302180686
66,00:00:02.202,0.1847871235721703,0.16822429906542055,0.20693146417445482,0.17920560747663553
67,00:00:02.236,0.009670301142263759,0.002102803738317757,0.012383177570093457,0.014524922118380062
68,00:00:02.269,0.007048286604361371,0.007359813084112149,0.005257009345794392,0.00852803738317757
69,00:00:02.302,0.006061786085150571,0.0013629283489096573,0.006658878504672897,0.01016355140186916
70,00:00:02.336,0.050545171339563856,0.015771028037383176,0.06631619937694704,0.06954828660436137
71,00:00:02.369,0.02048286604361371,0.002609034267912773,0.032866043613707166,0.025973520249221185
72,00:00:02.402,0.06617341640706127,0.018730529595015578,0.07309190031152649,0.10669781931464174
73,00:00:02.436,0.0076843198338525445,0.0004283489096573209,0.010786604361370716,0.011838006230529595
74,00:00:02.469,0.010773624091381101,0.0009345794392523365,0.017445482866043614,0.013940809968847351
75,00:00:02.502,0.011137071651090341,0.0010514018691588785,0.017873831775700934,0.014485981308411215
76,00:00:02.536,0.011617341640706125,0.007126168224299065,0.015693146417445483,0.012032710280373832
77,00:00:02.569,0.0002336448598130841,0.00011682242990654206,0.00031152647975077883,0.00027258566978193146
78,00:00:02.603,0.00338785046728972,0.0068925233644859816,0.0016744548286604362,0.0015965732087227414
79,00:00:02.636,0.0035825545171339567,0.007048286604361371,0.001985981308411215,0.0017133956386292835
80,00:00:02.669,0.0011682242990654205,0.0003894080996884735,0.0017912772585669781,0.00132398753894081
81,00:00:02.703,0.0004932502596053998,0.00035046728971962614,0.000778816199376947,0.00035046728971962614
